User Query,Google Result,Negative,Neutral,Positive,Compound
"Boise Idaho Garfield Elementary 
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Garfield School in Boise, Idaho, is a 2-story, flat roof brick building designed by Tourtellotte & Hummel and constructed in 1929.', 'Then hit the ""find"" button to complete the filter process. 1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo...', 'Students at this school are making far less academic progress given where they were last year, compared to similar students in the state. Very low progress with...', 'The student population of Garfield Elementary School is 272 and the school serves PK-6. At Garfield Elementary School, 26% of students scored at or above the...']",0.076,0.763,0.16,0.392
"Boise Idaho Garfield Elementary 
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Garfield School in Boise, Idaho, is a 2-story, flat roof brick building designed by Tourtellotte & Hummel and constructed in 1929.', 'Then hit the ""find"" button to complete the filter process. 1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo...', 'Students at this school are making far less academic progress given where they were last year, compared to similar students in the state. Very low progress with...', 'The student population of Garfield Elementary School is 272 and the school serves PK-6. At Garfield Elementary School, 26% of students scored at or above the...']",0.0,1.0,0.0,0.0
"Boise Idaho Garfield Elementary calendar
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Boise School District does not discriminate on the basis of race, color, national origin, sex, disability, or age in its programs and activities and provides...', '1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'School Start & Release Times. Standard Elementary Schedule. Normal Schedule. Grades K - 6. 8:45AM - 3:15PM (except...', 'Lowell Elementary School / Calendars. Calendars. 1507 N. 28th St., Boise, ID 83703 | Phone 208-854-5480 | Fax 208-854-5481. School Logo...']",0.0,1.0,0.0,0.0
"Boise Idaho Garfield Elementary calendar
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Boise School District does not discriminate on the basis of race, color, national origin, sex, disability, or age in its programs and activities and provides...', '1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'School Start & Release Times. Standard Elementary Schedule. Normal Schedule. Grades K - 6. 8:45AM - 3:15PM (except...', 'Lowell Elementary School / Calendars. Calendars. 1507 N. 28th St., Boise, ID 83703 | Phone 208-854-5480 | Fax 208-854-5481. School Logo...']",0.0,1.0,0.0,0.0
"Boise Idaho Garfield Elementary calendar
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Boise School District does not discriminate on the basis of race, color, national origin, sex, disability, or age in its programs and activities and provides...', '1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'School Start & Release Times. Standard Elementary Schedule. Normal Schedule. Grades K - 6. 8:45AM - 3:15PM (except...', 'Lowell Elementary School / Calendars. Calendars. 1507 N. 28th St., Boise, ID 83703 | Phone 208-854-5480 | Fax 208-854-5481. School Logo...']",0.0,1.0,0.0,0.0
"Boise Idaho Garfield Elementary calendar
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Boise School District does not discriminate on the basis of race, color, national origin, sex, disability, or age in its programs and activities and provides...', '1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'School Start & Release Times. Standard Elementary Schedule. Normal Schedule. Grades K - 6. 8:45AM - 3:15PM (except...', 'Lowell Elementary School / Calendars. Calendars. 1507 N. 28th St., Boise, ID 83703 | Phone 208-854-5480 | Fax 208-854-5481. School Logo...']",0.0,1.0,0.0,0.0
"Boise Idaho Garfield Elementary calendar
","['1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'Boise School District does not discriminate on the basis of race, color, national origin, sex, disability, or age in its programs and activities and provides...', '1914 S. Broadway Ave., Boise, ID 83706 | Phone 208-854-4950 | Fax 208-854-4951. School Logo. Garfield Elementary School. Home of the Grizzlies!', 'School Start & Release Times. Standard Elementary Schedule. Normal Schedule. Grades K - 6. 8:45AM - 3:15PM (except...', 'Lowell Elementary School / Calendars. Calendars. 1507 N. 28th St., Boise, ID 83703 | Phone 208-854-5480 | Fax 208-854-5481. School Logo...']",0.0,1.0,0.0,0.0
"Sierra Powell born november 10 2006
","['Jack Palance (/plns/ PAL-ns; born Volodymyr Palahniuk (Ukrainian:  ); February 18, 1919  November 10, 2006) was an American actor...', 'Nov 1, 2018 ... 1/31/2006. EXPIRED ... 2938-S. 7/10/2000. 9/30/2019. CURRENT. 2020. No. Baker. Sierra ... Sierra. LSW. 6457-S. 5/30/2013. 9/30/2019. CURRENT.', ""t Powell: To Ronald and Tina ... 11 Pena: To Sierra Peiia,'a daugh- ter, Audrey Ann-Janette Pena, ... Born on April 7, 2006, he weighed 6 lbs and 10 ozs.. ."", 'Sunday, Nov. 17 2013. Welliver, Lemyn. Wednesday, April 10 2013 ... Wednesday, Nov. 10 2010. Frickey, Analeigh ... Tuesday, Nov. 10 2009. Streeter, Joshua...', '2006  The National Museum of the Marine Corps in Quantico, Virginia is opened and dedicated by U.S. President George W. Bush, who announces that Marine...']",0.0,1.0,0.0,0.0
"Sierra Powell born november 10 2006
","['Jack Palance (/plns/ PAL-ns; born Volodymyr Palahniuk (Ukrainian:  ); February 18, 1919  November 10, 2006) was an American actor...', 'Nov 1, 2018 ... 1/31/2006. EXPIRED ... 2938-S. 7/10/2000. 9/30/2019. CURRENT. 2020. No. Baker. Sierra ... Sierra. LSW. 6457-S. 5/30/2013. 9/30/2019. CURRENT.', ""t Powell: To Ronald and Tina ... 11 Pena: To Sierra Peiia,'a daugh- ter, Audrey Ann-Janette Pena, ... Born on April 7, 2006, he weighed 6 lbs and 10 ozs.. ."", 'Sunday, Nov. 17 2013. Welliver, Lemyn. Wednesday, April 10 2013 ... Wednesday, Nov. 10 2010. Frickey, Analeigh ... Tuesday, Nov. 10 2009. Streeter, Joshua...', '2006  The National Museum of the Marine Corps in Quantico, Virginia is opened and dedicated by U.S. President George W. Bush, who announces that Marine...']",0.095,0.905,0.0,-0.296
"Sierra Powell born november 10 2006
","['Jack Palance (/plns/ PAL-ns; born Volodymyr Palahniuk (Ukrainian:  ); February 18, 1919  November 10, 2006) was an American actor...', 'Nov 1, 2018 ... 1/31/2006. EXPIRED ... 2938-S. 7/10/2000. 9/30/2019. CURRENT. 2020. No. Baker. Sierra ... Sierra. LSW. 6457-S. 5/30/2013. 9/30/2019. CURRENT.', ""t Powell: To Ronald and Tina ... 11 Pena: To Sierra Peiia,'a daugh- ter, Audrey Ann-Janette Pena, ... Born on April 7, 2006, he weighed 6 lbs and 10 ozs.. ."", 'Sunday, Nov. 17 2013. Welliver, Lemyn. Wednesday, April 10 2013 ... Wednesday, Nov. 10 2010. Frickey, Analeigh ... Tuesday, Nov. 10 2009. Streeter, Joshua...', '2006  The National Museum of the Marine Corps in Quantico, Virginia is opened and dedicated by U.S. President George W. Bush, who announces that Marine...']",0.0,1.0,0.0,0.0
"Sierra Powell born november 10 2006
","['Jack Palance (/plns/ PAL-ns; born Volodymyr Palahniuk (Ukrainian:  ); February 18, 1919  November 10, 2006) was an American actor...', 'Nov 1, 2018 ... 1/31/2006. EXPIRED ... 2938-S. 7/10/2000. 9/30/2019. CURRENT. 2020. No. Baker. Sierra ... Sierra. LSW. 6457-S. 5/30/2013. 9/30/2019. CURRENT.', ""t Powell: To Ronald and Tina ... 11 Pena: To Sierra Peiia,'a daugh- ter, Audrey Ann-Janette Pena, ... Born on April 7, 2006, he weighed 6 lbs and 10 ozs.. ."", 'Sunday, Nov. 17 2013. Welliver, Lemyn. Wednesday, April 10 2013 ... Wednesday, Nov. 10 2010. Frickey, Analeigh ... Tuesday, Nov. 10 2009. Streeter, Joshua...', '2006  The National Museum of the Marine Corps in Quantico, Virginia is opened and dedicated by U.S. President George W. Bush, who announces that Marine...']",0.0,1.0,0.0,0.0
"Sierra Powell born november 10 2006
","['Jack Palance (/plns/ PAL-ns; born Volodymyr Palahniuk (Ukrainian:  ); February 18, 1919  November 10, 2006) was an American actor...', 'Nov 1, 2018 ... 1/31/2006. EXPIRED ... 2938-S. 7/10/2000. 9/30/2019. CURRENT. 2020. No. Baker. Sierra ... Sierra. LSW. 6457-S. 5/30/2013. 9/30/2019. CURRENT.', ""t Powell: To Ronald and Tina ... 11 Pena: To Sierra Peiia,'a daugh- ter, Audrey Ann-Janette Pena, ... Born on April 7, 2006, he weighed 6 lbs and 10 ozs.. ."", 'Sunday, Nov. 17 2013. Welliver, Lemyn. Wednesday, April 10 2013 ... Wednesday, Nov. 10 2010. Frickey, Analeigh ... Tuesday, Nov. 10 2009. Streeter, Joshua...', '2006  The National Museum of the Marine Corps in Quantico, Virginia is opened and dedicated by U.S. President George W. Bush, who announces that Marine...']",0.0,0.889,0.111,0.4588
"pax from the book pax
","[""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'From bestselling and award-winning author Sara Pennypacker comes a beautifully wrought, utterly compelling novel about the essential truths that define us and...', ""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'Apr 29, 2016 ... Pax by Sara Pennypacker  review ... A heart wrenching masterpiece about the relationship between a boy and his fox. Peter is a 12-year-old boy...', ""Sara Pennypacker, author of children's books including Clementine, Summer of the Gypsy Moths, The Talented Clementine, Clementines Letter, Clementine Friend...""]",0.195,0.723,0.082,-0.5562
"pax from the book pax
","[""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'From bestselling and award-winning author Sara Pennypacker comes a beautifully wrought, utterly compelling novel about the essential truths that define us and...', ""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'Apr 29, 2016 ... Pax by Sara Pennypacker  review ... A heart wrenching masterpiece about the relationship between a boy and his fox. Peter is a 12-year-old boy...', ""Sara Pennypacker, author of children's books including Clementine, Summer of the Gypsy Moths, The Talented Clementine, Clementines Letter, Clementine Friend...""]",0.0,0.601,0.399,0.8826
"pax from the book pax
","[""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'From bestselling and award-winning author Sara Pennypacker comes a beautifully wrought, utterly compelling novel about the essential truths that define us and...', ""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'Apr 29, 2016 ... Pax by Sara Pennypacker  review ... A heart wrenching masterpiece about the relationship between a boy and his fox. Peter is a 12-year-old boy...', ""Sara Pennypacker, author of children's books including Clementine, Summer of the Gypsy Moths, The Talented Clementine, Clementines Letter, Clementine Friend...""]",0.195,0.723,0.082,-0.5562
"pax from the book pax
","[""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'From bestselling and award-winning author Sara Pennypacker comes a beautifully wrought, utterly compelling novel about the essential truths that define us and...', ""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'Apr 29, 2016 ... Pax by Sara Pennypacker  review ... A heart wrenching masterpiece about the relationship between a boy and his fox. Peter is a 12-year-old boy...', ""Sara Pennypacker, author of children's books including Clementine, Summer of the Gypsy Moths, The Talented Clementine, Clementines Letter, Clementine Friend...""]",0.0,0.854,0.146,0.6249
"pax from the book pax
","[""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'From bestselling and award-winning author Sara Pennypacker comes a beautifully wrought, utterly compelling novel about the essential truths that define us and...', ""Pax is a stunning read. A story about a fox's search for his missing owner leads to many moments of pure heartbreak (have the tissues ready!) You are immersed..."", 'Apr 29, 2016 ... Pax by Sara Pennypacker  review ... A heart wrenching masterpiece about the relationship between a boy and his fox. Peter is a 12-year-old boy...', ""Sara Pennypacker, author of children's books including Clementine, Summer of the Gypsy Moths, The Talented Clementine, Clementines Letter, Clementine Friend...""]",0.0,0.852,0.148,0.5106
"how much money does a hoverboard cost
","['Dec 4, 2022 ... But our research indicates that the sweet spot is between $300 and $600. This price range will score you great battery life, short charge times,...', 'Price and other details may vary based on product size and color. Hover-1 Blast Electric Self-Balancing Hoverboard with...', ""Nov 25, 2019 ... Hoverboards can range from $100 to $250, some can cost even more! To make it easier we've made collections of hoverboards at each price point."", ""Jul 30, 2018 ... If you're looking for the best hoverboards on the market expect to pay around $800 or more. A hoverboard at this price has a lot of nifty..."", 'Oct 5, 2020 ... At SWAGTRON, prices go as low as $79.99 or $84.99 for a recertified basic model  like the swagBOARD Twist T881  or as high as $400 for a more...']",0.0,0.737,0.263,0.8922
"how much money does a hoverboard cost
","['Dec 4, 2022 ... But our research indicates that the sweet spot is between $300 and $600. This price range will score you great battery life, short charge times,...', 'Price and other details may vary based on product size and color. Hover-1 Blast Electric Self-Balancing Hoverboard with...', ""Nov 25, 2019 ... Hoverboards can range from $100 to $250, some can cost even more! To make it easier we've made collections of hoverboards at each price point."", ""Jul 30, 2018 ... If you're looking for the best hoverboards on the market expect to pay around $800 or more. A hoverboard at this price has a lot of nifty..."", 'Oct 5, 2020 ... At SWAGTRON, prices go as low as $79.99 or $84.99 for a recertified basic model  like the swagBOARD Twist T881  or as high as $400 for a more...']",0.0,1.0,0.0,0.0
"how much money does a hoverboard cost
","['Dec 4, 2022 ... But our research indicates that the sweet spot is between $300 and $600. This price range will score you great battery life, short charge times,...', 'Price and other details may vary based on product size and color. Hover-1 Blast Electric Self-Balancing Hoverboard with...', ""Nov 25, 2019 ... Hoverboards can range from $100 to $250, some can cost even more! To make it easier we've made collections of hoverboards at each price point."", ""Jul 30, 2018 ... If you're looking for the best hoverboards on the market expect to pay around $800 or more. A hoverboard at this price has a lot of nifty..."", 'Oct 5, 2020 ... At SWAGTRON, prices go as low as $79.99 or $84.99 for a recertified basic model  like the swagBOARD Twist T881  or as high as $400 for a more...']",0.0,0.901,0.099,0.4753
"how much money does a hoverboard cost
","['Dec 4, 2022 ... But our research indicates that the sweet spot is between $300 and $600. This price range will score you great battery life, short charge times,...', 'Price and other details may vary based on product size and color. Hover-1 Blast Electric Self-Balancing Hoverboard with...', ""Nov 25, 2019 ... Hoverboards can range from $100 to $250, some can cost even more! To make it easier we've made collections of hoverboards at each price point."", ""Jul 30, 2018 ... If you're looking for the best hoverboards on the market expect to pay around $800 or more. A hoverboard at this price has a lot of nifty..."", 'Oct 5, 2020 ... At SWAGTRON, prices go as low as $79.99 or $84.99 for a recertified basic model  like the swagBOARD Twist T881  or as high as $400 for a more...']",0.043,0.828,0.129,0.5859
"how much money does a hoverboard cost
","['Dec 4, 2022 ... But our research indicates that the sweet spot is between $300 and $600. This price range will score you great battery life, short charge times,...', 'Price and other details may vary based on product size and color. Hover-1 Blast Electric Self-Balancing Hoverboard with...', ""Nov 25, 2019 ... Hoverboards can range from $100 to $250, some can cost even more! To make it easier we've made collections of hoverboards at each price point."", ""Jul 30, 2018 ... If you're looking for the best hoverboards on the market expect to pay around $800 or more. A hoverboard at this price has a lot of nifty..."", 'Oct 5, 2020 ... At SWAGTRON, prices go as low as $79.99 or $84.99 for a recertified basic model  like the swagBOARD Twist T881  or as high as $400 for a more...']",0.064,0.859,0.077,0.1027
"recipe for making salsa
","['Nov 16, 2011 ... Ingredients needed to make salsa shown here on a marble countertop. Ingredients include roma tomatoes. Fresh Salsa Ingredients. Fresh Roma...', 'Place the fresh tomatoes, onion, garlic, peppers, cilantro, lime juice, 2 teaspoons cumin, 2 teaspoons sugar (if using), and salt in a food processor. Pulse...', 'Mar 13, 2023 ... Ingredients   1/2 cup white onion, roughly chopped   1 clove garlic, roughly chopped   1/2 jalapeno, seeds and ribs removed, roughly...', 'Aug 13, 2022 ... Ingredients  1 1/2 pounds tomatoes (vine-ripe, roma or heirloom), cored and quartered -- I like Roma best for texture  1/2 medium yellow onion,...', 'This homemade salsa recipe is easy to make. You just need chopped up fresh tomatoes, chilis, onions, cilantro, some lime juice, and seasonings.']",0.0,0.82,0.18,0.5574
"recipe for making salsa
","['Nov 16, 2011 ... Ingredients needed to make salsa shown here on a marble countertop. Ingredients include roma tomatoes. Fresh Salsa Ingredients. Fresh Roma...', 'Place the fresh tomatoes, onion, garlic, peppers, cilantro, lime juice, 2 teaspoons cumin, 2 teaspoons sugar (if using), and salt in a food processor. Pulse...', 'Mar 13, 2023 ... Ingredients   1/2 cup white onion, roughly chopped   1 clove garlic, roughly chopped   1/2 jalapeno, seeds and ribs removed, roughly...', 'Aug 13, 2022 ... Ingredients  1 1/2 pounds tomatoes (vine-ripe, roma or heirloom), cored and quartered -- I like Roma best for texture  1/2 medium yellow onion,...', 'This homemade salsa recipe is easy to make. You just need chopped up fresh tomatoes, chilis, onions, cilantro, some lime juice, and seasonings.']",0.0,0.782,0.218,0.5106
"recipe for making salsa
","['Nov 16, 2011 ... Ingredients needed to make salsa shown here on a marble countertop. Ingredients include roma tomatoes. Fresh Salsa Ingredients. Fresh Roma...', 'Place the fresh tomatoes, onion, garlic, peppers, cilantro, lime juice, 2 teaspoons cumin, 2 teaspoons sugar (if using), and salt in a food processor. Pulse...', 'Mar 13, 2023 ... Ingredients   1/2 cup white onion, roughly chopped   1 clove garlic, roughly chopped   1/2 jalapeno, seeds and ribs removed, roughly...', 'Aug 13, 2022 ... Ingredients  1 1/2 pounds tomatoes (vine-ripe, roma or heirloom), cored and quartered -- I like Roma best for texture  1/2 medium yellow onion,...', 'This homemade salsa recipe is easy to make. You just need chopped up fresh tomatoes, chilis, onions, cilantro, some lime juice, and seasonings.']",0.0,1.0,0.0,0.0
"recipe for making salsa
","['Nov 16, 2011 ... Ingredients needed to make salsa shown here on a marble countertop. Ingredients include roma tomatoes. Fresh Salsa Ingredients. Fresh Roma...', 'Place the fresh tomatoes, onion, garlic, peppers, cilantro, lime juice, 2 teaspoons cumin, 2 teaspoons sugar (if using), and salt in a food processor. Pulse...', 'Mar 13, 2023 ... Ingredients   1/2 cup white onion, roughly chopped   1 clove garlic, roughly chopped   1/2 jalapeno, seeds and ribs removed, roughly...', 'Aug 13, 2022 ... Ingredients  1 1/2 pounds tomatoes (vine-ripe, roma or heirloom), cored and quartered -- I like Roma best for texture  1/2 medium yellow onion,...', 'This homemade salsa recipe is easy to make. You just need chopped up fresh tomatoes, chilis, onions, cilantro, some lime juice, and seasonings.']",0.0,0.774,0.226,0.7717
"recipe for making salsa
","['Nov 16, 2011 ... Ingredients needed to make salsa shown here on a marble countertop. Ingredients include roma tomatoes. Fresh Salsa Ingredients. Fresh Roma...', 'Place the fresh tomatoes, onion, garlic, peppers, cilantro, lime juice, 2 teaspoons cumin, 2 teaspoons sugar (if using), and salt in a food processor. Pulse...', 'Mar 13, 2023 ... Ingredients   1/2 cup white onion, roughly chopped   1 clove garlic, roughly chopped   1/2 jalapeno, seeds and ribs removed, roughly...', 'Aug 13, 2022 ... Ingredients  1 1/2 pounds tomatoes (vine-ripe, roma or heirloom), cored and quartered -- I like Roma best for texture  1/2 medium yellow onion,...', 'This homemade salsa recipe is easy to make. You just need chopped up fresh tomatoes, chilis, onions, cilantro, some lime juice, and seasonings.']",0.0,0.802,0.198,0.6369
"what happened on october 10 2006
","['Oct 10, 2006 ... Music Charts  What Happened in 2006  Wildlife Warrior Steve Irwin Killed By Stingray.', 'Portal:Current events/2006 October 10  A passenger bus plunges into a ravine near the city of Chiantla in northwestern Guatemala, killing 42 people.  BP shuts...', '10 Oct, 2006 Iraq Death Squad Killings. 2006 : In a matter of twenty-four hours, a total of sixty dead bodies are found around parts of Baghdad, Iraq. The...', 'Dec 10, 2007 ... On October 10, 2006, a 40-year-old male career Fire Fighter (the victim) was fatally injured during a residential structure fire.', 'Oct 10, 2006 ... Explanation: In the vast Orion Molecular Cloud complex, several bright blue nebulas are particularly apparent. Pictured above are two of the...']",0.22,0.78,0.0,-0.6705
"what happened on october 10 2006
","['Oct 10, 2006 ... Music Charts  What Happened in 2006  Wildlife Warrior Steve Irwin Killed By Stingray.', 'Portal:Current events/2006 October 10  A passenger bus plunges into a ravine near the city of Chiantla in northwestern Guatemala, killing 42 people.  BP shuts...', '10 Oct, 2006 Iraq Death Squad Killings. 2006 : In a matter of twenty-four hours, a total of sixty dead bodies are found around parts of Baghdad, Iraq. The...', 'Dec 10, 2007 ... On October 10, 2006, a 40-year-old male career Fire Fighter (the victim) was fatally injured during a residential structure fire.', 'Oct 10, 2006 ... Explanation: In the vast Orion Molecular Cloud complex, several bright blue nebulas are particularly apparent. Pictured above are two of the...']",0.173,0.827,0.0,-0.6597
"what happened on october 10 2006
","['Oct 10, 2006 ... Music Charts  What Happened in 2006  Wildlife Warrior Steve Irwin Killed By Stingray.', 'Portal:Current events/2006 October 10  A passenger bus plunges into a ravine near the city of Chiantla in northwestern Guatemala, killing 42 people.  BP shuts...', '10 Oct, 2006 Iraq Death Squad Killings. 2006 : In a matter of twenty-four hours, a total of sixty dead bodies are found around parts of Baghdad, Iraq. The...', 'Dec 10, 2007 ... On October 10, 2006, a 40-year-old male career Fire Fighter (the victim) was fatally injured during a residential structure fire.', 'Oct 10, 2006 ... Explanation: In the vast Orion Molecular Cloud complex, several bright blue nebulas are particularly apparent. Pictured above are two of the...']",0.355,0.615,0.031,-0.9274
"what happened on october 10 2006
","['Oct 10, 2006 ... Music Charts  What Happened in 2006  Wildlife Warrior Steve Irwin Killed By Stingray.', 'Portal:Current events/2006 October 10  A passenger bus plunges into a ravine near the city of Chiantla in northwestern Guatemala, killing 42 people.  BP shuts...', '10 Oct, 2006 Iraq Death Squad Killings. 2006 : In a matter of twenty-four hours, a total of sixty dead bodies are found around parts of Baghdad, Iraq. The...', 'Dec 10, 2007 ... On October 10, 2006, a 40-year-old male career Fire Fighter (the victim) was fatally injured during a residential structure fire.', 'Oct 10, 2006 ... Explanation: In the vast Orion Molecular Cloud complex, several bright blue nebulas are particularly apparent. Pictured above are two of the...']",0.386,0.561,0.053,-0.8779
"what happened on october 10 2006
","['Oct 10, 2006 ... Music Charts  What Happened in 2006  Wildlife Warrior Steve Irwin Killed By Stingray.', 'Portal:Current events/2006 October 10  A passenger bus plunges into a ravine near the city of Chiantla in northwestern Guatemala, killing 42 people.  BP shuts...', '10 Oct, 2006 Iraq Death Squad Killings. 2006 : In a matter of twenty-four hours, a total of sixty dead bodies are found around parts of Baghdad, Iraq. The...', 'Dec 10, 2007 ... On October 10, 2006, a 40-year-old male career Fire Fighter (the victim) was fatally injured during a residential structure fire.', 'Oct 10, 2006 ... Explanation: In the vast Orion Molecular Cloud complex, several bright blue nebulas are particularly apparent. Pictured above are two of the...']",0.0,0.892,0.108,0.4404
"pictures of places in italy
","['Apr 15, 2020 ... Italy in Pictures: 15 Beautiful Places to Photograph  1. Venice  2. Pompeii  3. The Colosseum in Rome  4. Lake Como  5. Amalfi Coast  6. Tuscany.', ""Mar 11, 2023 ... 20 photography locations including Florence, Rome, Venice, Amalfi Coast, ... this lakeside town is one of Italy's prettiest places to visit."", 'Jul 2, 2021 ... The most beautiful places in Italy: Picture inspiration for a holiday to Italy, from Sorrento to Venice and Rome to Florence.', 'Choose from hundreds of free Italy pictures. Download HD Italy photos for free on Unsplash.', 'Dec 6, 2017 ... The 7 Best Places For Photographers In Italy  1) The Cinque Terre. Le Cinque Terre  2) Santa Maria del Fiore Cathedral and Giotto Bell Tower.']",0.0,0.878,0.122,0.5994
"pictures of places in italy
","['Apr 15, 2020 ... Italy in Pictures: 15 Beautiful Places to Photograph  1. Venice  2. Pompeii  3. The Colosseum in Rome  4. Lake Como  5. Amalfi Coast  6. Tuscany.', ""Mar 11, 2023 ... 20 photography locations including Florence, Rome, Venice, Amalfi Coast, ... this lakeside town is one of Italy's prettiest places to visit."", 'Jul 2, 2021 ... The most beautiful places in Italy: Picture inspiration for a holiday to Italy, from Sorrento to Venice and Rome to Florence.', 'Choose from hundreds of free Italy pictures. Download HD Italy photos for free on Unsplash.', 'Dec 6, 2017 ... The 7 Best Places For Photographers In Italy  1) The Cinque Terre. Le Cinque Terre  2) Santa Maria del Fiore Cathedral and Giotto Bell Tower.']",0.0,0.866,0.134,0.5719
"pictures of places in italy
","['Apr 15, 2020 ... Italy in Pictures: 15 Beautiful Places to Photograph  1. Venice  2. Pompeii  3. The Colosseum in Rome  4. Lake Como  5. Amalfi Coast  6. Tuscany.', ""Mar 11, 2023 ... 20 photography locations including Florence, Rome, Venice, Amalfi Coast, ... this lakeside town is one of Italy's prettiest places to visit."", 'Jul 2, 2021 ... The most beautiful places in Italy: Picture inspiration for a holiday to Italy, from Sorrento to Venice and Rome to Florence.', 'Choose from hundreds of free Italy pictures. Download HD Italy photos for free on Unsplash.', 'Dec 6, 2017 ... The 7 Best Places For Photographers In Italy  1) The Cinque Terre. Le Cinque Terre  2) Santa Maria del Fiore Cathedral and Giotto Bell Tower.']",0.0,0.671,0.329,0.8832
"pictures of places in italy
","['Apr 15, 2020 ... Italy in Pictures: 15 Beautiful Places to Photograph  1. Venice  2. Pompeii  3. The Colosseum in Rome  4. Lake Como  5. Amalfi Coast  6. Tuscany.', ""Mar 11, 2023 ... 20 photography locations including Florence, Rome, Venice, Amalfi Coast, ... this lakeside town is one of Italy's prettiest places to visit."", 'Jul 2, 2021 ... The most beautiful places in Italy: Picture inspiration for a holiday to Italy, from Sorrento to Venice and Rome to Florence.', 'Choose from hundreds of free Italy pictures. Download HD Italy photos for free on Unsplash.', 'Dec 6, 2017 ... The 7 Best Places For Photographers In Italy  1) The Cinque Terre. Le Cinque Terre  2) Santa Maria del Fiore Cathedral and Giotto Bell Tower.']",0.0,0.663,0.337,0.765
"pictures of places in italy
","['Apr 15, 2020 ... Italy in Pictures: 15 Beautiful Places to Photograph  1. Venice  2. Pompeii  3. The Colosseum in Rome  4. Lake Como  5. Amalfi Coast  6. Tuscany.', ""Mar 11, 2023 ... 20 photography locations including Florence, Rome, Venice, Amalfi Coast, ... this lakeside town is one of Italy's prettiest places to visit."", 'Jul 2, 2021 ... The most beautiful places in Italy: Picture inspiration for a holiday to Italy, from Sorrento to Venice and Rome to Florence.', 'Choose from hundreds of free Italy pictures. Download HD Italy photos for free on Unsplash.', 'Dec 6, 2017 ... The 7 Best Places For Photographers In Italy  1) The Cinque Terre. Le Cinque Terre  2) Santa Maria del Fiore Cathedral and Giotto Bell Tower.']",0.0,0.865,0.135,0.6369
